reference_path	swift_target	status	notes
.reference/src/ink/events/terminal-event.ts	Sources/SwiftCodeTerminalUI/events/terminal-event.swift	rewrite	port terminal UI component
.reference/src/ink/events/terminal-focus-event.ts	Sources/SwiftCodeTerminalUI/events/terminal-focus-event.swift	rewrite	port terminal UI component
.reference/src/ink/focus.ts	Sources/SwiftCodeTerminalUI/focus.swift	rewrite	port terminal UI component
.reference/src/ink/frame.ts	Sources/SwiftCodeTerminalUI/frame.swift	rewrite	port terminal UI component
.reference/src/ink/get-max-width.ts	Sources/SwiftCodeTerminalUI/get-max-width.swift	rewrite	port terminal UI component
.reference/src/ink/global.d.ts	Sources/SwiftCodeTerminalUI/global.swift	rewrite	port terminal UI component
.reference/src/ink/hit-test.ts	Sources/SwiftCodeTerminalUI/hit-test.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-animation-frame.ts	Sources/SwiftCodeTerminalUI/hooks/use-animation-frame.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-app.ts	Sources/SwiftCodeTerminalUI/hooks/use-app.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-declared-cursor.ts	Sources/SwiftCodeTerminalUI/hooks/use-declared-cursor.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-input.ts	Sources/SwiftCodeTerminalUI/hooks/use-input.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-interval.ts	Sources/SwiftCodeTerminalUI/hooks/use-interval.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-search-highlight.ts	Sources/SwiftCodeTerminalUI/hooks/use-search-highlight.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-selection.ts	Sources/SwiftCodeTerminalUI/hooks/use-selection.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-stdin.ts	Sources/SwiftCodeTerminalUI/hooks/use-stdin.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-tab-status.ts	Sources/SwiftCodeTerminalUI/hooks/use-tab-status.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-terminal-focus.ts	Sources/SwiftCodeTerminalUI/hooks/use-terminal-focus.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-terminal-title.ts	Sources/SwiftCodeTerminalUI/hooks/use-terminal-title.swift	rewrite	port terminal UI component
.reference/src/ink/hooks/use-terminal-viewport.ts	Sources/SwiftCodeTerminalUI/hooks/use-terminal-viewport.swift	rewrite	port terminal UI component
.reference/src/ink/ink.tsx	Sources/SwiftCodeTerminalUI/ink.swift	rewrite	port terminal UI component
.reference/src/ink/instances.ts	Sources/SwiftCodeTerminalUI/instances.swift	rewrite	port terminal UI component
.reference/src/ink/layout/engine.ts	Sources/SwiftCodeTerminalUI/layout/engine.swift	rewrite	port terminal UI component
.reference/src/ink/layout/geometry.ts	Sources/SwiftCodeTerminalUI/layout/geometry.swift	rewrite	port terminal UI component
.reference/src/ink/layout/node.ts	Sources/SwiftCodeTerminalUI/layout/node.swift	rewrite	port terminal UI component
.reference/src/ink/layout/yoga.ts	Sources/SwiftCodeTerminalUI/layout/yoga.swift	rewrite	port terminal UI component
.reference/src/ink/line-width-cache.ts	Sources/SwiftCodeTerminalUI/line-width-cache.swift	rewrite	port terminal UI component
.reference/src/ink/log-update.ts	Sources/SwiftCodeTerminalUI/log-update.swift	rewrite	port terminal UI component
.reference/src/ink/measure-element.ts	Sources/SwiftCodeTerminalUI/measure-element.swift	rewrite	port terminal UI component
.reference/src/ink/measure-text.ts	Sources/SwiftCodeTerminalUI/measure-text.swift	rewrite	port terminal UI component
.reference/src/ink/node-cache.ts	Sources/SwiftCodeTerminalUI/node-cache.swift	rewrite	port terminal UI component
.reference/src/ink/optimizer.ts	Sources/SwiftCodeTerminalUI/optimizer.swift	rewrite	port terminal UI component
.reference/src/ink/output.ts	Sources/SwiftCodeTerminalUI/output.swift	rewrite	port terminal UI component
.reference/src/ink/parse-keypress.ts	Sources/SwiftCodeTerminalUI/parse-keypress.swift	rewrite	port terminal UI component
.reference/src/ink/reconciler.ts	Sources/SwiftCodeTerminalUI/reconciler.swift	rewrite	port terminal UI component
.reference/src/ink/render-border.ts	Sources/SwiftCodeTerminalUI/render-border.swift	rewrite	port terminal UI component
.reference/src/ink/render-node-to-output.ts	Sources/SwiftCodeTerminalUI/render-node-to-output.swift	rewrite	port terminal UI component
.reference/src/ink/render-to-screen.ts	Sources/SwiftCodeTerminalUI/render-to-screen.swift	rewrite	port terminal UI component
.reference/src/ink/renderer.ts	Sources/SwiftCodeTerminalUI/renderer.swift	rewrite	port terminal UI component
.reference/src/ink/root.ts	Sources/SwiftCodeTerminalUI/root.swift	rewrite	port terminal UI component
.reference/src/ink/screen.ts	Sources/SwiftCodeTerminalUI/screen.swift	rewrite	port terminal UI component
.reference/src/ink/searchHighlight.ts	Sources/SwiftCodeTerminalUI/searchHighlight.swift	rewrite	port terminal UI component
.reference/src/ink/selection.ts	Sources/SwiftCodeTerminalUI/selection.swift	rewrite	port terminal UI component
.reference/src/ink/squash-text-nodes.ts	Sources/SwiftCodeTerminalUI/squash-text-nodes.swift	rewrite	port terminal UI component
.reference/src/ink/stringWidth.ts	Sources/SwiftCodeTerminalUI/stringWidth.swift	rewrite	port terminal UI component
.reference/src/ink/styles.ts	Sources/SwiftCodeTerminalUI/styles.swift	rewrite	port terminal UI component
.reference/src/ink/supports-hyperlinks.ts	Sources/SwiftCodeTerminalUI/supports-hyperlinks.swift	rewrite	port terminal UI component
.reference/src/ink/tabstops.ts	Sources/SwiftCodeTerminalUI/tabstops.swift	rewrite	port terminal UI component
.reference/src/ink/terminal-focus-state.ts	Sources/SwiftCodeTerminalUI/terminal-focus-state.swift	rewrite	port terminal UI component
.reference/src/ink/terminal-querier.ts	Sources/SwiftCodeTerminalUI/terminal-querier.swift	rewrite	port terminal UI component
.reference/src/ink/terminal.ts	Sources/SwiftCodeTerminalUI/terminal.swift	rewrite	port terminal UI component
.reference/src/ink/termio.ts	Sources/SwiftCodeTerminalUI/termio.swift	rewrite	port terminal UI component
.reference/src/ink/termio/ansi.ts	Sources/SwiftCodeTerminalUI/termio/ansi.swift	rewrite	port terminal UI component
.reference/src/ink/termio/csi.ts	Sources/SwiftCodeTerminalUI/termio/csi.swift	rewrite	port terminal UI component
.reference/src/ink/termio/dec.ts	Sources/SwiftCodeTerminalUI/termio/dec.swift	rewrite	port terminal UI component
.reference/src/ink/termio/esc.ts	Sources/SwiftCodeTerminalUI/termio/esc.swift	rewrite	port terminal UI component
.reference/src/ink/termio/osc.ts	Sources/SwiftCodeTerminalUI/termio/osc.swift	rewrite	port terminal UI component
.reference/src/ink/termio/parser.ts	Sources/SwiftCodeTerminalUI/termio/parser.swift	rewrite	port terminal UI component
.reference/src/ink/termio/sgr.ts	Sources/SwiftCodeTerminalUI/termio/sgr.swift	rewrite	port terminal UI component
.reference/src/ink/termio/tokenize.ts	Sources/SwiftCodeTerminalUI/termio/tokenize.swift	rewrite	port terminal UI component
.reference/src/ink/termio/types.ts	Sources/SwiftCodeTerminalUI/termio/types.swift	rewrite	port terminal UI component
.reference/src/ink/useTerminalNotification.ts	Sources/SwiftCodeTerminalUI/useTerminalNotification.swift	rewrite	port terminal UI component
.reference/src/ink/warn.ts	Sources/SwiftCodeTerminalUI/warn.swift	rewrite	port terminal UI component
.reference/src/ink/widest-line.ts	Sources/SwiftCodeTerminalUI/widest-line.swift	rewrite	port terminal UI component
.reference/src/ink/wrap-text.ts	Sources/SwiftCodeTerminalUI/wrap-text.swift	rewrite	port terminal UI component
.reference/src/ink/wrapAnsi.ts	Sources/SwiftCodeTerminalUI/wrapAnsi.swift	rewrite	port terminal UI component
.reference/src/interactiveHelpers.tsx	Sources/SwiftCodeCLI/InteractiveHelpers.swift	rewrite	port interactive helpers
.reference/src/keybindings/KeybindingContext.tsx	Sources/SwiftCodeCLI/Keybindings/KeybindingContext.swift	rewrite	port keybindings
.reference/src/keybindings/KeybindingProviderSetup.tsx	Sources/SwiftCodeCLI/Keybindings/KeybindingProviderSetup.swift	rewrite	port keybindings
.reference/src/keybindings/defaultBindings.ts	Sources/SwiftCodeCLI/Keybindings/defaultBindings.swift	rewrite	port keybindings
.reference/src/keybindings/loadUserBindings.ts	Sources/SwiftCodeCLI/Keybindings/loadUserBindings.swift	rewrite	port keybindings
.reference/src/keybindings/match.ts	Sources/SwiftCodeCLI/Keybindings/match.swift	rewrite	port keybindings
.reference/src/keybindings/parser.ts	Sources/SwiftCodeCLI/Keybindings/parser.swift	rewrite	port keybindings
.reference/src/keybindings/reservedShortcuts.ts	Sources/SwiftCodeCLI/Keybindings/reservedShortcuts.swift	rewrite	port keybindings
.reference/src/keybindings/resolver.ts	Sources/SwiftCodeCLI/Keybindings/resolver.swift	rewrite	port keybindings
.reference/src/keybindings/schema.ts	Sources/SwiftCodeCLI/Keybindings/schema.swift	rewrite	port keybindings
.reference/src/keybindings/shortcutFormat.ts	Sources/SwiftCodeCLI/Keybindings/shortcutFormat.swift	rewrite	port keybindings
.reference/src/keybindings/template.ts	Sources/SwiftCodeCLI/Keybindings/template.swift	rewrite	port keybindings
.reference/src/keybindings/useKeybinding.ts	Sources/SwiftCodeCLI/Keybindings/useKeybinding.swift	rewrite	port keybindings
.reference/src/keybindings/useShortcutDisplay.ts	Sources/SwiftCodeCLI/Keybindings/useShortcutDisplay.swift	rewrite	port keybindings
.reference/src/keybindings/validate.ts	Sources/SwiftCodeCLI/Keybindings/validate.swift	rewrite	port keybindings
.reference/src/main.tsx	Sources/SwiftCodeCLI/SwiftCodeCommand.swift	rewrite	port root CLI parser and startup behavior
.reference/src/memdir/findRelevantMemories.ts	Sources/SwiftCodeAgent/findRelevantMemories.swift	rewrite	port memory directory
.reference/src/memdir/memdir.ts	Sources/SwiftCodeAgent/memdir.swift	rewrite	port memory directory
.reference/src/memdir/memoryAge.ts	Sources/SwiftCodeAgent/memoryAge.swift	rewrite	port memory directory
.reference/src/memdir/memoryScan.ts	Sources/SwiftCodeAgent/memoryScan.swift	rewrite	port memory directory
.reference/src/memdir/memoryTypes.ts	Sources/SwiftCodeAgent/memoryTypes.swift	rewrite	port memory directory
.reference/src/memdir/paths.ts	Sources/SwiftCodeAgent/paths.swift	rewrite	port memory directory
.reference/src/memdir/teamMemPaths.ts	Sources/SwiftCodeAgent/teamMemPaths.swift	rewrite	port memory directory
.reference/src/memdir/teamMemPrompts.ts	Sources/SwiftCodeAgent/teamMemPrompts.swift	rewrite	port memory directory
.reference/src/migrations/migrateAutoUpdatesToSettings.ts	Sources/SwiftCodeSettings/migrateAutoUpdatesToSettings.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateBypassPermissionsAcceptedToSettings.ts	Sources/SwiftCodeSettings/migrateBypassPermissionsAcceptedToSettings.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateEnableAllProjectMcpServersToSettings.ts	Sources/SwiftCodeSettings/migrateEnableAllProjectMcpServersToSettings.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateFennecToOpus.ts	Sources/SwiftCodeSettings/migrateFennecToOpus.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateLegacyOpusToCurrent.ts	Sources/SwiftCodeSettings/migrateLegacyOpusToCurrent.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateOpusToOpus1m.ts	Sources/SwiftCodeSettings/migrateOpusToOpus1m.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateReplBridgeEnabledToRemoteControlAtStartup.ts	Sources/SwiftCodeSettings/migrateReplBridgeEnabledToRemoteControlAtStartup.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateSonnet1mToSonnet45.ts	Sources/SwiftCodeSettings/migrateSonnet1mToSonnet45.swift	rewrite	port migration to Swift
.reference/src/migrations/migrateSonnet45ToSonnet46.ts	Sources/SwiftCodeSettings/migrateSonnet45ToSonnet46.swift	rewrite	port migration to Swift
.reference/src/migrations/resetAutoModeOptInForDefaultOffer.ts	Sources/SwiftCodeSettings/resetAutoModeOptInForDefaultOffer.swift	rewrite	port migration to Swift
.reference/src/migrations/resetProToOpusDefault.ts	Sources/SwiftCodeSettings/resetProToOpusDefault.swift	rewrite	port migration to Swift
.reference/src/moreright/useMoreRight.tsx	Sources/SwiftCodeStubs/useMoreRight.swift	stub	documented stub — ant-only or feature-gated
.reference/src/native-ts/color-diff/index.ts	Sources/SwiftCodeTerminalUI/index.swift	rewrite	port yoga layout to SwiftUI/custom layout
.reference/src/native-ts/file-index/index.ts	Sources/SwiftCodeTerminalUI/index.swift	rewrite	port yoga layout to SwiftUI/custom layout
.reference/src/native-ts/yoga-layout/enums.ts	Sources/SwiftCodeTerminalUI/enums.swift	rewrite	port yoga layout to SwiftUI/custom layout
.reference/src/native-ts/yoga-layout/index.ts	Sources/SwiftCodeTerminalUI/index.swift	rewrite	port yoga layout to SwiftUI/custom layout
.reference/src/outputStyles/loadOutputStylesDir.ts	Sources/SwiftCodeTerminalUI/loadOutputStylesDir.swift	rewrite	port output styles
.reference/src/plugins/builtinPlugins.ts	Sources/SwiftCodePlugins/builtinPlugins.swift	rewrite	port plugin entry
.reference/src/plugins/bundled/index.ts	Sources/SwiftCodePlugins/index.swift	rewrite	port plugin entry
.reference/src/projectOnboardingState.ts	Sources/SwiftCodeCore/ProjectOnboardingState.swift	rewrite	port onboarding state
.reference/src/query.ts	Sources/SwiftCodeAgent/QueryLoop.swift	rewrite	port streaming query loop
.reference/src/query/config.ts	Sources/SwiftCodeAgent/config.swift	rewrite	port query component
.reference/src/query/deps.ts	Sources/SwiftCodeAgent/deps.swift	rewrite	port query component
.reference/src/query/stopHooks.ts	Sources/SwiftCodeAgent/stopHooks.swift	rewrite	port query component
.reference/src/query/tokenBudget.ts	Sources/SwiftCodeAgent/tokenBudget.swift	rewrite	port query component
.reference/src/remote/RemoteSessionManager.ts	Sources/SwiftCodeRemote/RemoteSessionManager.swift	rewrite	port remote handling
.reference/src/remote/SessionsWebSocket.ts	Sources/SwiftCodeRemote/SessionsWebSocket.swift	rewrite	port remote handling
.reference/src/remote/remotePermissionBridge.ts	Sources/SwiftCodeRemote/remotePermissionBridge.swift	rewrite	port remote handling
.reference/src/remote/sdkMessageAdapter.ts	Sources/SwiftCodeRemote/sdkMessageAdapter.swift	rewrite	port remote handling
.reference/src/replLauncher.tsx	Sources/SwiftCodeCLI/REPLLauncher.swift	rewrite	port REPL launcher
.reference/src/schemas/hooks.ts	Sources/SwiftCodeCore/hooks.swift	rewrite	port schema definitions
.reference/src/screens/Doctor.tsx	Sources/SwiftCodeCLI/Doctor.swift	rewrite	port screen component
.reference/src/screens/REPL.tsx	Sources/SwiftCodeCLI/InteractiveREPL.swift	rewrite	port interactive REPL behavior
.reference/src/screens/ResumeConversation.tsx	Sources/SwiftCodeCLI/ResumeConversation.swift	rewrite	port screen component
.reference/src/server/createDirectConnectSession.ts	Sources/SwiftCodeRemote/createDirectConnectSession.swift	rewrite	port server component
.reference/src/server/directConnectManager.ts	Sources/SwiftCodeRemote/directConnectManager.swift	rewrite	port server component
.reference/src/server/types.ts	Sources/SwiftCodeRemote/types.swift	rewrite	port server component
.reference/src/services/AgentSummary/agentSummary.ts	Sources/SwiftCodeServices/AgentSummary/agentSummary.swift	rewrite	port service to Swift
.reference/src/services/MagicDocs/magicDocs.ts	Sources/SwiftCodeServices/MagicDocs/magicDocs.swift	rewrite	port service to Swift
.reference/src/services/MagicDocs/prompts.ts	Sources/SwiftCodeServices/MagicDocs/prompts.swift	rewrite	port service to Swift
.reference/src/services/PromptSuggestion/promptSuggestion.ts	Sources/SwiftCodeServices/PromptSuggestion/promptSuggestion.swift	rewrite	port service to Swift
.reference/src/services/PromptSuggestion/speculation.ts	Sources/SwiftCodeServices/PromptSuggestion/speculation.swift	rewrite	port service to Swift
.reference/src/services/SessionMemory/prompts.ts	Sources/SwiftCodeServices/SessionMemory/prompts.swift	rewrite	port service to Swift
.reference/src/services/SessionMemory/sessionMemory.ts	Sources/SwiftCodeServices/SessionMemory/sessionMemory.swift	rewrite	port service to Swift
.reference/src/services/SessionMemory/sessionMemoryUtils.ts	Sources/SwiftCodeServices/SessionMemory/sessionMemoryUtils.swift	rewrite	port service to Swift
.reference/src/services/analytics/config.ts	Sources/SwiftCodeServices/analytics/config.swift	rewrite	port service to Swift
.reference/src/services/analytics/datadog.ts	Sources/SwiftCodeServices/analytics/datadog.swift	rewrite	port service to Swift
.reference/src/services/analytics/firstPartyEventLogger.ts	Sources/SwiftCodeServices/analytics/firstPartyEventLogger.swift	rewrite	port service to Swift
.reference/src/services/analytics/firstPartyEventLoggingExporter.ts	Sources/SwiftCodeServices/analytics/firstPartyEventLoggingExporter.swift	rewrite	port service to Swift
.reference/src/services/analytics/growthbook.ts	Sources/SwiftCodeServices/analytics/growthbook.swift	rewrite	port service to Swift
.reference/src/services/analytics/index.ts	Sources/SwiftCodeServices/analytics/index.swift	rewrite	port service to Swift
.reference/src/services/analytics/metadata.ts	Sources/SwiftCodeServices/analytics/metadata.swift	rewrite	port service to Swift
.reference/src/services/analytics/sink.ts	Sources/SwiftCodeServices/analytics/sink.swift	rewrite	port service to Swift
